id,SalePrice
2805,267276.9810182725
1645,149681.46781873115
1711,306735.85636612715
2825,255368.16886612715
322,362996.48136612715
2103,241210.54351827255
342,111484.09281873114
600,121675.87406873115
488,174656.57511612718
1725,310796.3247682726
2246,288053.66886612715
2847,149684.15531873115
806,221094.23101827255
530,229839.29386612718
963,174397.65531873115
2678,95300.84281873114
171,76584.55836739075
2401,440180.26261612715
805,214549.32476827255
2259,260452.69976827252
1748,177336.85636612718
1361,135441.46781873115
1677,104856.28031873114
1406,146152.19976827255
2322,254835.29351827252
688,157047.99906873115
143,140539.66851827255
804,208644.99906873115
1214,196549.69976827255
2828,142145.63761612718
1999,177522.84281873115
2467,210482.01226827255
2665,158435.59139315036
1538,367585.96781873115
398,122348.31156873115
2822,142238.68656873115
2157,128932.85636612718
1856,198516.28031873115
1269,97191.74906873114
2570,119336.09281873115
2320,222996.45011612718
1517,141545.32837353394
2304,136114.21604297153
1312,89976.27889315036
2012,131290.46781873115
506,256983.38761612715
2865,250338.81156873115
2367,87316.12406873114
554,91810.65389315036
238,140025.28031873115
1954,100498.37406873114
2488,95290.32476827253
2291,62035.09281873114
1969,113789.41886612716
2725,184667.62406873115
1482,132114.04351827255
2763,198629.79351827255
503,271214.54386612715
1584,240487.98136612718
1531,142765.56156873115
2210,178783.65531873115
459,361647.38761612715
556,128113.71781873115
1347,137195.37406873115
1290,65765.49906873114
1388,92060.71604297153
1571,332507.69457038783
2754,208361.44976827255
765,136352.46639315036
2494,136657.93656873115
2870,249109.07511612715
7,235153.07511612718
1114,258743.62406873115
2418,257985.26261612715
291,131350.8354972322
18,338167.41886612715
39,402947.63761612715
1001,278065.29386612715
2442,220939.29386612718
616,104874.34281873114
2680,72606.05836739075
1414,124720.03031873115
289,165374.24906873115
40,265520.1060182725
860,121002.41851827255
409,132048.10601827255
673,160302.81156873115
2427,182574.95011612718
2036,207529.63761612718
2564,153326.28031873115
642,152022.74906873115
1008,173172.32511612718
1908,-78929606305.06345
2519,209455.07511612718
1369,107102.49764315036
2855,177118.09281873115
712,107242.28031873114
1943,98791.55836739075
1958,108072.18656873114
107,165765.16886612718
2295,195115.68532307533
704,104514.55836739075
676,169410.2165674721
259,185072.91851827255
93,273510.1685182725
106,238367.41851827255
2315,188195.29386612718
1050,91023.66851827253
1095,195079.48136612718
2709,157778.68656873115
758,-26241867162688.44
1496,141513.95011612718
2370,128882.21781873115
2458,292909.3560182725
2733,137464.98101827255
161,263115.13761612715
726,138517.31156873115
845,203230.26261612718
947,240987.76261612718
2232,109050.55836739075
2563,150230.06156873115
2299,144159.78031873115
211,1529976.3101431504
605,152258.09281873115
1478,196772.54351827255
2247,277502.07511612715
2274,239145.23101827255
2869,209173.23136612718
967,205526.70011612718
2656,127239.84281873115
667,174667.10601827255
1042,119043.56156873115
2023,156469.21639315036
2447,400098.3560182726
2055,137321.31156873115
2275,297152.26261612715
2204,139164.65531873115
1563,282705.95011612715
483,202279.35601827255
796,91563.57511612716
1526,162747.87406873115
2042,135896.34139315036
442,378726.98136612715
1693,339855.01261612715
1468,212197.40531873115
1430,207744.53031873115
2605,154151.31014315036
1529,187638.10962353394
335,164008.04712353394
1287,112196.46781873114
31,99543.43656873114
1785,351307.20011612715
82,168742.21781873115
2620,117874.62406873115
252,189598.07476827255
721,40813.05836739074
2165,192575.85636612718
2316,192255.35636612718
775,140543.24906873115
1558,119306.7879725332
17,193959.69976827255
1022,214399.38761612718
925,130457.21781873115
438,286894.4185182725
1270,132050.62406873115
1272,140623.18656873115
215,116593.76587353394
266,232693.26226827255
2402,294924.54386612715
1250,134854.37406873115
1984,131520.15531873115
1279,147108.31156873115
377,244915.19976827255
1252,110961.70011612716
2156,252602.57476827252
499,332647.82511612715
1374,122026.24906873115
2898,241168.45011612718
401,116518.53031873115
2721,129266.10601827255
2078,255393.07511612715
2589,116031.16332038783
1946,259984.03031873115
1334,112926.4310229918
2781,221579.07476827255
431,407921.73136612715
576,200578.85636612718
1474,206075.07476827255
2254,126291.28031873115
2155,263403.51261612715
885,109260.44869054639
643,141104.71781873115
1944,137651.40531873115
480,186829.38761612718
2845,80675.68514315036
2387,317394.6372682726
2407,202178.48101827255
2527,173716.01226827255
2514,139068.73101827255
629,137294.94976827255
80,202634.29351827255
1876,139353.60601827255
1546,119462.28031873115
2518,160815.04351827255
2347,148984.04351827255
783,235103.37406873115
1322,50521.497643150375
194,85928.95337353392
1770,305709.23136612715
2143,1.6109765686133512e+16
1229,229630.03031873115
511,265482.7622682725
46,229956.63726827255
1348,146526.53031873115
2465,204273.04351827255
387,216867.44976827255
873,218167.90531873115
1918,115157.43656873114
2764,209163.57511612718
2184,110686.12406873114
934,136596.73136612718
1920,125219.73101827255
2631,145046.44976827255
1768,591593.7313661273
2040,140572.68656873115
1749,211231.82511612718
834,229240.28031873115
1457,228127.19976827255
79,100654.21781873114
2302,139756.65531873115
1817,150051.48101827255
2755,234420.60601827255
359,172283.73136612718
2059,95629.32476827253
2092,224775.88726827255
2516,225487.29351827255
150,125433.81156873115
1656,127617.66886612718
83,108007.93656873114
2411,177680.20011612718
795,64245.40389315036
2312,215697.73136612718
2917,118373.71604297154
1624,171008.41886612718
2215,304907.03031873115
1211,147644.23101827255
1485,155804.60636612718
1024,160186.16886612718
570,213652.41886612718
2874,142023.10636612718
700,1.6109765686221236e+16
2756,214832.94976827255
2022,170574.81156873115
583,211281.4129725332
2392,391197.79386612715
2424,167881.04386612718
212,134416.55836739077
736,126352.96639315036
1610,170984.53797253323
890,102152.85636612716
467,165686.95011612718
578,208667.68656873115
1747,198595.35636612718
1149,143415.41851827255
2758,262992.3560182725
857,139846.99906873115
2219,284304.46781873115
733,108518.04712353392
2909,99348.07476827253
1798,253126.76226827252
235,121113.9442225332
2366,112265.06156873114
1027,127366.18656873115
1195,134951.87406873115
1303,37652.18656873115
148,193158.06156873115
608,173545.65531873115
2515,200503.31156873115
821,313844.2622682726
2500,266975.56156873115
745,101953.96781873114
741,139264.90531873115
1611,3.0043899213376224e+16
2532,113601.29386612716
1081,237039.20011612718
1692,439590.7622682726
2520,183342.66886612718
276,112852.71604297153
1992,122366.89087353394
663,57774.55836739075
418,126964.24906873115
1733,206077.34281873115
2359,151020.84281873115
253,149011.13726827255
1518,173077.71781873115
2035,134775.76587353394
2919,75602.21604297153
1540,240525.32511612718
2120,153047.18656873115
1674,167513.70011612718
256,153317.40531873115
2361,114400.3372729918
978,71945.43656873114
2280,117806.82511612718
2095,201609.29386612718
1709,331519.29386612715
2801,250829.88726827252
1246,116013.12406873115
2373,89085.37406873114
1055,304681.82511612715
2017,124526.53031873115
1099,301059.26261612715
1344,79948.67212353392
835,195660.82511612718
1117,263685.1685182725
2043,88335.55836739075
2085,99004.13726827253
410,146076.57476827255
2650,120010.90531873115
2867,181646.59281873115
1668,112216.40531873114
1161,158529.20011612718
2122,163246.91851827255
2539,155475.62406873115
1047,138488.38726827255
1445,125456.96781873115
541,127907.21604297154
569,239682.79386612718
1276,107244.49906873114
918,131050.78031873115
326,175130.09281873115
1936,113475.03031873114
895,83780.93656873114
257,185008.59281873115
1241,185385.23101827255
1545,118791.54712353394
1189,160931.35601827255
270,132151.38726827255
2066,198799.77477299183
693,104253.34281873114
1259,154086.74764315036
2916,151107.76226827255
2321,294623.57511612715
1977,84854.06014315036
1895,133521.48101827255
1240,169965.16297253323
85,156708.43102299183
1823,126187.3192225332
825,282671.6997682725
110,230895.10601827255
697,117153.81014315036
2297,120312.71604297154
1231,136768.71781873115
1355,138790.87264315036
968,352328.85636612715
584,214577.76226827255
1315,129710.05836739077
1606,153794.16886612718
206,97419.99906873114
1685,392316.41886612715
2016,134872.43656873115
869,208816.88726827255
2135,116561.24906873115
2346,170192.91886612718
2430,229438.82511612718
2198,62567.24906873114
2652,119760.56156873115
27,122371.07511612718
241,166971.51226827255
906,114898.06156873114
1506,139032.55836739077
2098,368587.4497682726
1435,228675.76226827255
2213,140930.26261612718
1274,125390.90531873115
743,21925.05836739074
1737,188506.54386612718
2797,264826.07511612715
2185,51608.55836739075
58,175472.04386612718
830,194592.76226827255
808,119461.18656873115
680,134272.49906873115
1153,90972.93656873114
1291,137518.18514315036
1818,155184.28031873115
2161,176740.04351827255
1883,104880.53031873114
350,360597.54386612715
2473,150012.21604297156
295,185460.03031873115
293,182878.24906873115
859,130161.62406873115
288,63440.62406873114
1578,167547.98136612718
102,209531.65531873115
2831,113332.43656873114
1030,151399.53031873115
2551,152266.06156873115
1286,39123704675361.21
958,315914.10636612715
776,143467.78031873115
72,267681.04386612715
2263,241805.13761612718
1866,156493.49906873115
2876,72232.56014315036
2146,229613.13726827255
103,168250.12406873115
1500,126528.69976827255
492,176178.76261612718
167,152339.66851827255
2597,116996.24906873115
2685,109031.74906873114
1035,155013.90531873115
1220,-5721139109403981.0
2602,168005.99906873115
2159,205000.82511612718
695,134120.77889315036
1109,275010.8247682725
640,181909.12406873115
1652,145540.2122729918
2090,161710.44843614008
1188,183208.41851827255
2345,237169.04386612718
1059,409945.29386612715
2751,227327.41851827255
128,222211.46781873115
1523,190510.78031873115
2925,183715.68656873115
2145,290457.29386612715
1121,215956.98101827255
566,239714.88761612718
565,253047.24906873115
1331,153472.42212353394
2928,131410.3354972322
156,145116.68656873115
797,150216.65531873115
327,79541.54351827253
2859,148766.67212353394
1453,129751.06156873115
1762,335210.26261612715
1868,204033.29351827255
1760,180773.51226827255
1113,226524.85601827255
1812,193450.41851827255
117,154455.44976827255
1142,212573.07476827255
2342,441890.87406873115
927,146191.34281873115
2478,191487.91851827255
655,77976.84281873114
2064,122751.53031873115
369,288603.26261612715
2239,130305.40531873115
2732,227837.63726827255
1653,155977.48136612718
959,238187.07476827255
2395,356873.82511612715
1412,96065.21604297153
271,224238.48136612718
1484,134072.19976827255
1497,165063.41886612718
552,156398.59281873115
2,128005.71781873115
1855,306624.7622682725
4,279552.51261612715
2292,137004.63726827255
134,146020.88761612718
646,101791.06156873114
42,314405.20011612715
532,216154.19976827255
713,84948.55836739075
2561,145800.51226827255
2360,107429.32511612716
1333,121347.14087353394
1407,247842.53031873115
2892,272916.3872682725
574,197205.95011612718
1227,184904.23101827255
2591,225783.31156873115
1476,214437.21781873115
1125,265006.1372682725
1446,132647.40531873115
408,122511.68656873115
1101,296550.3247682725
2251,194134.41886612718
373,165138.48136612718
2554,156072.06156873115
2382,261492.60636612715
1985,83839.93656873114
519,248441.26226827252
1093,200596.79386612718
864,232683.73101827255
2889,137316.87406873115
2308,197780.87406873115
986,173495.4310229918
1302,138257.90531873115
585,159722.74906873115
2708,151279.63726827255
147,127363.23101827255
1441,215127.13726827255
383,189473.21781873115
285,146200.99906873115
181,93875.53031873114
358,199792.44457038786
780,183049.03031873115
258,185575.04351827255
1865,234683.32476827255
692,99361.09139315036
2902,332480.6685182726
508,268008.7935182725
2638,161228.74906873115
36,150125.40531873115
611,175073.35601827255
2281,176330.24906873115
1678,115072.03031873114
1696,458795.5751161272
1557,25033.21639315036
2180,170039.23136612718
1726,213497.57511612718
951,139375.49906873115
267,214405.66886612718
2706,143878.15531873115
2221,242805.88761612718
1357,164526.3354972322
2901,309590.32511612715
347,175019.41332038786
2164,191916.29351827255
1586,295236.16886612715
360,146907.59281873115
1769,273015.53031873115
2617,158628.96781873115
1879,126242.49906873115
991,249843.41886612715
1535,128736.43656873115
1191,145241.87406873115
1579,233825.79386612718
1882,144066.531104547
1510,142762.62406873115
2196,171274.8354972322
1845,180772.84281873115
2336,407116.16886612715
942,79222.37264315036
861,125347.35636612718
2555,122160.81156873115
1392,168369.18656873115
2099,243738.45011612718
1543,127347.12406873115
948,292974.3247682725
1239,184354.54351827255
22,186090.63726827255
2796,244308.62406873115
2747,179164.15531873115
92,278702.3247682725
210,169285.56156873115
1858,202877.10636612718
2228,172755.87406873115
447,249113.16851827252
827,242689.51226827255
1649,219093.82511612718
682,146849.53031873115
2698,111302.31014315036
494,167391.20011612718
214,-8099077597206.44
2441,240182.26226827255
2679,115752.9622729918
1336,115983.71781873115
465,165994.95011612718
1524,159517.57837353394
2543,109482.46781873114
631,140933.94976827255
2452,316820.23136612715
228,145945.88761612718
126,199215.71604297156
1092,223736.41851827255
1122,223350.38761612718
932,248077.99906873115
1980,95248.86709741103
2171,112025.71692092995
551,164467.19976827255
2768,174193.13726827255
2056,99940.26226827253
1159,354371.73136612715
2645,116198.60962353394
1174,160388.12406873115
2266,196684.79351827255
2462,383140.8560182726
1219,140115.69976827255
2922,183581.18656873115
118,144177.04351827255
474,152952.26261612718
2576,141244.85601827255
872,287939.26261612715
1077,199854.35601827255
1536,145782.07511612718
1150,95895.7879725332
2341,323823.20011612715
1931,166846.09281873115
2785,134808.62406873115
2538,128989.73101827255
597,207296.10601827255
464,183364.91851827255
233,228746.04386612718
2169,136427.0560229918
2123,172634.76226827255
1867,174411.48136612718
137,266290.6997682725
515,257145.63726827252
933,119555.96781873115
2784,171119.37406873115
972,166272.54386612718
599,175371.84281873115
2614,116861.96781873115
2582,152879.71781873115
1409,147162.1049405464
175,116021.18656873115
352,260448.66886612715
976,94020.90531873114
2134,189810.35601827255
984,114805.71604297153
2396,369261.48136612715
1673,133929.10636612718
404,135794.09281873115
607,153919.07476827255
814,153670.56156873115
868,184338.76226827255
2271,194044.10636612718
1633,223653.20011612718
337,163025.49352299183
2765,203103.49764315036
1746,223944.10636612718
368,361475.20011612715
2806,206573.29351827255
1662,189232.12406873115
1234,208744.19976827255
1373,119871.59281873115
1672,115459.06156873114
1939,121679.56156873115
