id,SalePrice
2509,156120.12800583662
1007,187164.78554210486
2610,196791.7619279367
1952,65154.294241283555
2719,183538.4556158525
2921,88179.90576157393
1966,128723.01106486144
292,79418.38224873366
1204,192035.29263934912
1829,240713.1481269342
2419,197882.56891045393
391,134035.892888878
798,122447.51581463637
481,194826.42560753645
193,189900.0498560411
555,139277.25115999999
899,47466.688458774704
2357,159255.55839142622
328,108722.76147064986
1356,103292.4709650022
1154,102642.64243469061
1730,168431.2630828363
2249,132691.90094981017
1119,273272.4533506376
2856,151628.3505104524
1394,137433.62033138098
2587,146203.04555163207
61,318499.27802738966
2661,186490.5241409284
2711,142480.78397545638
1147,183952.78701743903
757,118995.5281356317
2623,73831.54072174849
2378,140198.4035089952
1413,153039.2987423879
1722,251298.23729357542
1112,221739.334885214
1623,191712.27482828917
1201,182689.2594858152
1513,115670.51695546927
957,512332.1338838083
1171,244168.2941890699
1145,177597.66643962683
2726,260543.02442679228
703,119940.11386165442
760,100659.42583546462
1964,129502.33577189269
2512,174131.40223202528
159,140845.52102074446
1281,178059.50765762152
468,183469.6072691423
290,120537.67736515822
665,101749.33376488509
1463,245520.69827112975
1792,232850.60526690306
923,147839.40002426924
500,295830.8246458513
1408,207994.23260316672
331,72682.0651501161
170,147735.34640857996
2192,95027.23971590819
2571,230608.54892430129
2314,182604.22830197634
2647,90940.38260969939
422,425910.8147390825
2457,347496.2928274614
1838,202108.83549151244
2805,256850.35225090804
1645,141318.52450690093
1711,293071.25625262083
2825,233623.30250916304
322,380932.4509190065
2103,252948.76735148253
342,131842.60969147505
600,122736.1620119554
488,177193.01008210005
1725,303127.2836860162
2246,304330.5661853296
2847,157092.91095290007
806,230882.23625180544
530,220351.63640770735
963,187713.8235093099
2678,89920.18884167494
171,87100.15247926535
2401,433690.09146294417
805,211449.47275099577
2259,253732.1312278253
1748,170302.88329157652
1361,147657.06241712393
1677,98668.8930953485
1406,138558.63783321204
2322,235283.9844187242
688,161593.80615029158
143,145365.82719788374
804,201689.9533418161
1214,156281.1292940122
2828,159821.7899263841
1999,216099.977630232
2467,208762.37175164046
2665,166403.28195938887
1538,370379.0784872514
398,99167.6335504991
2822,125926.07708725752
2157,148345.44011339964
1856,186154.99666437926
1269,81569.11572322669
2570,132146.7763212663
2320,230646.31381211104
1517,152263.48789033713
2304,113056.00432381453
1312,91744.72505900683
2012,167054.3742159945
506,270430.9303816301
2865,256997.21750367107
2367,87256.2466162187
554,81603.96314916434
238,148088.1668833238
1954,110977.49558863463
2488,127309.89559731307
2291,56090.92093691649
1969,71864.88847575011
2725,208210.68693241896
1482,152890.51605281653
2763,209532.72245774092
503,268905.78212735476
1584,243704.6521860105
1531,153307.15677413763
2210,209719.90709171118
459,355108.69836983504
556,133191.82534608664
1347,138366.67389068427
1290,52953.841899965424
1388,87156.01900157752
1571,421065.7825375539
2754,204759.32893547835
765,133615.42134842696
2494,139270.2369340402
2870,255935.1390570146
7,262153.7667873842
1114,265790.4836755735
2418,258747.08727631392
291,149226.31372461142
18,351243.1615881664
39,348373.5578497392
1001,281252.2824901086
2442,223964.117457245
616,107861.45988449873
2680,115600.50399002852
1414,125102.72980258288
289,135410.1359475595
40,308518.9536035997
860,122255.62975869002
409,144674.02603707137
673,161738.57493195357
2427,161582.9896543962
2036,213411.2356017572
2564,151952.22222432913
642,170757.96575913252
1008,182387.64761934103
1908,165195.23254213156
2519,199003.89285836043
1369,115292.33596381964
2855,184057.13815293135
712,96406.84555754485
1943,78062.80135199847
1958,121429.74335679831
107,145712.41099724593
2295,232093.48282465758
704,102749.79745683493
676,138722.3714247686
259,188411.97571263136
93,296280.71545014204
106,226576.32242951216
2315,180535.79080948653
1050,101501.43849048438
1095,198542.2342954618
2709,163499.7427190286
758,1316849.5273761116
1496,145059.63336620154
2370,132819.75192723097
2458,281557.44160607876
2733,141937.59781441512
161,274811.4980755788
726,132585.8808003408
845,191947.0938824159
947,238937.31406388106
2232,110895.92740926566
2563,160316.34407654824
2299,174149.45274576964
211,94491.9647180778
605,182289.7842863542
1478,197082.42286357703
2247,304699.3161853296
2274,239916.14886984648
2869,226460.26621994795
967,210534.142888878
2656,112202.35251412215
667,192569.03182396712
1042,114518.97936973395
2023,173681.94502172293
2447,382626.46878800215
2055,120680.38098940672
2275,273473.3488086206
2204,159435.3832744104
1563,265330.79237041296
483,266796.71688637557
796,108351.12552914442
1526,182020.1471839887
2042,141393.9102178556
442,371083.2740534288
1693,321820.62468371214
1468,205167.56082591834
1430,185438.39904269995
2605,189785.90205452265
1529,200504.24451074423
335,181196.23362288298
1287,111961.64505801024
31,124130.09839243116
1785,276552.0524161798
82,140328.33439812483
2620,148116.82807526411
252,228452.77369484724
721,35532.19699296774
2165,190671.01264605345
2316,183299.7307678205
775,166074.90540680708
1558,115524.07227287116
17,199903.8930130941
1022,229867.15047321143
925,136928.19473991217
438,296519.23464379134
1270,138231.03162822546
1272,118038.90449533286
215,145037.647760008
266,233543.1662043077
2402,320603.7532957536
1250,147989.80100498023
1984,127812.26702401461
1279,146310.22826251807
377,248849.98522553267
1252,100922.0008817655
2156,264554.9501442653
499,346072.93585285963
1374,133451.7269900781
2898,269720.2045563203
401,116723.7142676753
2721,154345.75719055953
2078,259168.34990534605
2589,121608.71869072737
1946,244597.19672331633
1334,114605.1228995067
2781,227716.42367634596
431,408061.3129976732
576,204670.0519197923
1474,212500.31529102148
2254,123965.55969271483
2155,266842.0596047384
885,83231.61430177512
643,146097.7974089128
1944,130977.42269787611
480,184898.6048849565
2845,113773.19398841681
2387,311148.54396805586
2407,226171.88747391524
2527,174352.7359446031
2514,146898.65645775618
629,154606.28115448775
80,210019.99712261977
1876,144272.65847382369
1546,122985.39925393881
2518,180259.85576233687
2347,155812.01583466353
783,244922.5207594377
1322,32484.033676717896
194,72931.40521368803
1770,313119.8432868463
2143,109427.92450651946
1229,209106.44485864462
511,293485.76790604414
46,241282.0058477861
1348,140199.99431631388
2465,192672.43904099287
387,215478.48825988593
873,212355.31687316718
1918,147910.7515719873
2764,220399.18976578536
2184,107139.81327090086
934,137184.48437676253
1920,127882.9360602838
2631,162807.3955439073
1768,522632.5281547052
2040,143944.04028067412
1749,207586.57677302184
834,230034.03279862227
1457,242151.72554549994
79,106906.34808049025
2302,129207.38755521597
1817,142627.32060465636
2755,229944.08012375655
359,167493.4582518083
2059,104157.94561991515
2092,226901.38233885588
2516,223165.87970051588
150,129194.3592532617
1656,128851.26594767394
83,86444.38882813277
2411,174767.71010956587
795,34947.673124168534
2312,233989.0931945783
2917,93604.72525391402
1624,175406.87851176085
2215,294309.33122119727
1211,157013.37814721884
1485,152216.26605281653
1024,170693.29025325598
570,250067.94824013533
2874,134228.21082386794
700,298914.2875956041
2756,220787.01210198225
2022,177591.29911646666
583,222962.49910912337
2392,342004.03322586836
2424,175354.01104340376
212,146055.1562012178
736,137485.3691342813
1610,164006.92093143286
890,123181.96127686324
467,180525.85214218916
578,216612.1551912767
1747,188877.84053644957
1149,156970.92638406577
2758,285398.58186516585
857,121597.46079239668
2219,287339.5877987188
733,97131.98910746397
2909,105560.5794943315
1798,261239.45365557494
235,127344.06203350844
2366,117623.99539551558
1027,114950.51295528235
1195,110413.02434596838
1303,20742.738886211533
148,184496.61468682112
608,170877.6447123033
2515,179754.17771301093
821,279068.8231485826
2500,277878.68015417876
745,96765.20485052885
741,152382.18192908587
1611,161318.88797805132
2532,109321.8514111978
1081,219862.1761766416
1692,405174.70525584044
2520,169487.86734566512
276,106348.47796234908
1992,134619.47916207137
663,10119.588202808518
418,129828.07700142683
1733,192143.14746317687
2359,146975.2342890245
253,230028.2677092296
1518,173522.73557052435
2035,127139.99244484724
2919,75560.13785157027
1540,261314.76643810095
2120,154925.40469310107
1674,174577.70230040373
256,151829.98728222074
2361,71644.68898186507
978,61510.02273545088
2280,139351.6701606256
2095,208454.17166457
1709,332264.45927271666
2801,254644.19866261305
1246,102427.39914808096
2373,98510.18027195754
1055,306522.6518445951
2017,114036.60052428069
1099,291313.9481566888
1344,82259.90900096716
835,210567.95136771025
1117,248597.83693179907
2043,91410.10905585112
2085,107593.97778830351
410,147001.29965767683
2650,125068.01962837996
2867,194713.29748806776
1668,121593.9993996066
1161,182278.03287372412
2122,161696.41074607195
2539,155732.28976569
1047,140048.73435268225
1445,105714.4085393888
541,113655.55882057967
569,254560.21703896346
1276,78748.36500320258
918,111693.02441105666
326,139559.22512612166
1936,121384.47580561461
895,79202.18061623396
257,141067.66110405745
1241,192115.47023830237
1545,113538.54863509955
1189,161676.83241957845
270,148035.82845291914
2066,199401.90539226355
693,84951.44487581076
1259,161229.42118797125
2916,133066.6486032945
2321,282070.14576134505
1977,112168.57823047461
1895,148452.67409548583
1240,158186.35847911658
85,161083.80053791823
1823,122115.61187586607
825,303553.75298294844
110,218632.78358993353
697,129432.81485566916
2297,127083.71381038846
1231,139062.5269552213
1355,135746.51235589804
968,334416.3554972154
584,226542.7845018846
1315,107193.78625032725
1606,164037.43124017539
206,75611.8878007275
1685,336242.43651804747
2016,137526.15648779692
869,209487.22723469557
2135,112628.12601694884
2346,176556.039165352
2430,243601.89697441878
2198,84439.88318190398
2652,133292.6801470262
27,111824.9959333879
241,206204.9971693498
906,123805.5657852632
1506,89293.93810806097
2098,352558.28510699095
1435,220979.9003280145
2213,121468.7180083734
1274,129052.87004909338
743,37174.69682059111
1737,193025.6336081964
2797,263650.08152279677
2185,55566.89016375365
58,168094.0567587358
830,207948.56224808516
808,115964.6828726274
680,141917.2773245317
1153,104884.78037700476
1291,128512.48905858817
1818,149494.02096781554
2161,188366.49891886534
1883,99460.66907343687
350,384008.9717424852
2473,161544.38309655013
295,214380.9004820329
293,214315.46819553198
859,124076.74611744704
288,65391.38830742659
1578,157832.70885524573
102,199470.73972687544
2831,165272.74954781355
1030,146171.19638118567
2551,149291.4960554582
1286,1486883.9926284878
958,305466.56430229964
776,152303.93029818358
72,237518.17800507369
2263,243219.7936385614
1866,148954.86593851866
2876,59568.216498706955
2146,239929.33200464072
103,166713.8737400514
1500,155451.8268419248
492,165037.40091214003
167,133247.8504370195
2597,102835.15855583968
2685,127819.31128320517
1035,146156.70608386816
1220,53424.24299630942
2602,173321.40013966383
2159,199353.38847765746
695,153352.6301766378
1109,287732.0680051786
640,197691.45945010008
1652,141823.2215503198
2090,176696.80784544768
1188,185129.8109460813
2345,261405.62511620345
1059,407675.5850664121
2751,231948.6234281999
128,245757.56855521025
1523,184717.2320705396
2925,188093.93569550337
2145,296073.4133361322
1121,224305.14621982398
566,271869.0842398149
565,255856.37647375884
1331,152052.61255416693
2928,128695.59817490401
156,133195.08255181136
797,142388.63798627676
327,69165.90880951704
2859,175273.9605457154
1453,118489.63004836859
1762,336901.034294222
1868,189533.60233435454
1760,168940.67030844511
1113,246664.52713260474
1812,195713.4262369615
117,150009.95829624357
1142,218128.29056224646
2342,391341.01184639754
927,132997.9205893022
2478,182540.81763610663
655,50408.99277100386
2064,108858.29538378539
369,302670.7726191026
2239,101112.93525919737
2732,221968.20324621024
1653,157883.9750073892
959,251861.11451515974
2395,334289.72536454024
1412,113161.13654002966
271,238263.42423043074
1484,153566.26605281653
1497,165249.42498645606
552,173117.53318199934
2,119562.16553101363
1855,305761.2411960107
4,250979.92536148848
2292,145747.03459963622
134,151926.85464081587
646,95773.1684282762
42,311111.6005705339
532,221726.3843935472
713,89066.06958947005
2561,144696.3244818193
2360,108955.987344597
1333,125201.45587459626
1407,276010.8237246019
2892,287254.0720413667
574,212715.9984539491
1227,185340.8702302915
2591,230072.97156373085
1476,215408.25286922278
1125,251606.17439136328
1446,133539.82375392737
408,117021.1127975923
1101,304862.9845853788
2251,190179.0750542623
373,180750.85393700423
2554,134236.99638042273
2382,272235.123401497
1985,78194.00307771983
519,267169.03528008284
1093,194541.45187816443
864,244382.0291994554
2889,144818.80930695357
2308,216159.44242081465
986,172112.09122786345
1302,179357.62069759192
585,161780.62580761733
2708,160313.51421055617
147,147140.45627198042
1441,225598.0370772821
383,180567.1796492082
285,147582.88233361067
181,94117.29302105727
358,193286.82890639128
780,197293.01274857344
258,192179.0523277265
1865,265997.8849109155
692,111574.07588658156
2902,323977.4649923784
508,298851.39142784895
2638,163962.7721286756
36,141060.86453614058
611,182240.669980858
2281,142502.54270109953
1678,88263.6430953485
1696,429273.2764228326
1557,73789.85100397887
2180,166444.4118693811
1726,247954.21257433714
951,134667.18629059615
267,209475.62648544135
2706,150115.9712203485
2221,236275.0954993707
1357,184584.0761631471
2901,311887.9537619096
347,176346.74500260176
2164,195266.86191782774
1586,297760.1714120847
360,149449.41981825652
1769,267329.3372004968
2617,165826.7756269914
1879,143435.0031157476
991,240617.4781499845
1535,113635.53532943549
1191,142010.42317399802
1579,243878.92343005957
1882,141168.49598917784
1510,108495.53760585608
2196,203253.94890150847
1845,182767.4652350885
2336,372621.26404366316
942,80359.90953812422
861,125785.29252133192
2555,115037.83464822592
1392,188798.23324260535
2099,250080.36787638487
1543,124117.66811237158
948,283658.9316729051
1239,175681.82716045203
22,172579.19810662093
2796,244580.11240539374
2747,177085.4100421411
92,302140.74718413176
210,189820.46290955367
1858,199559.06122050108
2228,163837.15948734106
447,283269.7151583177
827,270520.6155870897
1649,242414.80578265013
682,132409.8787229997
2698,121633.19243893446
494,159786.2191723329
214,-1401225.0415088802
2441,255073.83160576643
2679,123477.61841902556
1336,107844.19577417197
465,175995.62786469283
1524,142340.1098896009
2543,115973.62528405013
631,156613.73878083052
2452,305669.51522049727
228,151504.88339600386
126,220547.70506892027
1092,278763.89567813696
1122,211992.14621982398
932,269204.62056717696
1980,77528.63019404234
2171,100023.31152329268
551,174350.93717870535
2768,188616.5776747209
2056,101430.00857577147
1159,350687.0274964315
2645,146481.25207445445
1174,170287.69171104254
2266,214136.32897124114
2462,369747.96135506453
1219,133878.96979961218
2922,199189.34918007674
118,147577.18204293074
474,162872.79913315596
2576,155938.84188065352
872,272151.62659606757
1077,240995.92326793494
1536,141929.1222730619
1150,100147.888202284
2341,351212.5272272569
1931,160090.2596333963
2785,115511.5453852159
2538,128613.26113304915
597,205704.21527657332
464,219634.69220146956
233,256315.20621475996
2169,128395.51262078108
2123,163744.70044336142
1867,170203.99594912352
137,292052.1213301164
515,280171.5604265672
933,111998.16076836409
2784,158758.9773825151
972,178896.8516548616
599,134766.50817045989
2614,122403.04805741133
2582,149969.38743576827
1409,167562.68986568274
175,98914.20966181578
352,254210.9832600099
976,92580.27273545088
2134,189028.90202746214
984,104729.43662390532
2396,337768.99228081526
1673,145280.02818999114
404,143400.62123474898
607,157389.6210516435
814,172156.26417527022
868,182657.48548278632
2271,188006.69375452818
1633,265452.13037237944
337,154126.48214373412
2765,233809.62214073958
1746,226697.31576762022
368,372057.3039434892
2806,211742.22686180891
1662,200246.9264949304
1234,221593.51026782813
1373,121215.6036993009
1672,115644.43877071561
1939,125467.27923235716
